link,headline,source,date,description,category
https://edition.cnn.com/2024/08/30/weather/weekend-forecast-labor-day-climate/index.html,A far-reaching cooldown is coming just in time for Labor Day weekend,CNN,2024-08-30,A widespread area of the eastern United States will get a taste of early fall weather for Labor Day weekend after July-like heat baked tens of millions of people this week.,weather
https://edition.cnn.com/2024/09/13/climate/mega-tsunami-landslide-greenland-seismic-signal/index.html,A landslide triggered a 650-foot mega-tsunami in Greenland. Then came something inexplicable,CNN,2024-09-13,"It started with a melting glacier that set off a huge landslide, which triggered a 650-foot high mega-tsunami in Greenland last September. Then came something inexplicable: a mysterious vibration that shook the planet for nine days.",weather
https://edition.cnn.com/2024/09/11/weather/video/airport-fire-southern-california-timelapse-video-contd-digvid,Timelapse shows wildfire engulf mountain in Southern California,CNN,2024-09-11,Timelapse shows wildfire engulf mountain in Southern California,weather
https://edition.cnn.com/2024/09/06/weather/hurricane-season-atlantic-storms-climate/index.html,This hurricane season is confounding experts and defying forecasts. What the heck is going on?,CNN,2024-09-06,"It’s early September – what should be the busiest stretch of hurricane season. Forecasters predicted this one was going to be bad: storm after storm, the most bullish forecasts on record.",weather
https://edition.cnn.com/2024/09/15/weather/california-early-snow-advisory-rain/index.html,California’s earliest snow advisory in nearly 20 years could also bring month’s worth of rain,CNN,2024-09-15,A low pressure system moving into the West Coast today will bring rare early-season snow and rain to California through Monday.,weather
https://edition.cnn.com/2024/09/08/weather/line-fire-california-and-nevada-wildfires-heat/index.html,Residents flee as California and Nevada wildfires get dangerously close and forecasters warn of record heat,CNN,2024-09-08,"Raging wildfires in California and Nevada have led to mandatory evacuations of thousands of homes, as forecasters warn of record heat in the West for the next few days. There are 14 active wildfires currently burning across California – with one so intense, it’s created its own weather pattern. Here’s the latest:",weather
https://edition.cnn.com/2024/09/04/weather/china-typhoon-yagi-enteng-update-intl-hnk/index.html,One of the year’s strongest typhoons has deadly impact in ‘China’s Hawaii’ before hitting Vietnam,CNN,2024-09-04,"One of this year’s most powerful storms made landfall in northern Vietnam on Saturday, after killing at least four people and injuring at least 95 others in southern China, according to state media.",weather
https://edition.cnn.com/2024/08/13/weather/ernesto-tropical-storm-hurricane-puerto-rico-climate/index.html,Ernesto getting stronger as it plows through Caribbean islands. Here’s where it could go next and how fast it could intensify.,CNN,2024-08-13,"Tropical Storm Ernesto is steadily growing stronger as it slams the northern Caribbean with heavy rain, gusty winds and rough seas Tuesday, lashing the Virgin Islands and heading toward Puerto Rico.",weather
https://edition.cnn.com/2024/08/30/weather/video/library-flood-smithtown-ny-ldn-digvid,"Wave of water bursts through library wall, fills building like a bathtub",CNN,2024-08-30,"Wave of water bursts through library wall, fills building like a bathtub",weather
https://edition.cnn.com/2024/08/23/weather/hawaii-tropical-storm-hone-hurricane-forecast-climate/index.html,Hone strengthens into a hurricane as it threatens Hawaii with fire and floods,CNN,2024-08-23,"The Atlantic hurricane season might be quiet for now, but the same can’t be said in the Pacific, where Hurricane Hone is bearing down on Hawaii.",weather
https://edition.cnn.com/2013/08/23/weather/hurricane-katrina-statistics-fast-facts/index.html,Hurricane Katrina Statistics Fast Facts,CNN,2013-08-23,Here’s a look at some statistics from Hurricane Katrina.,weather
https://edition.cnn.com/2024/08/17/weather/video/hurricane-ernesto-swells-rip-current-house-collapse-chinchar-digvid,Video shows house collapsing from Hurricane Ernesto swells,CNN,2024-08-17,Video shows house collapsing from Hurricane Ernesto swells,weather
https://edition.cnn.com/2024/09/10/weather/tropical-storm-francine-hurricane-forecast-climate-tuesday/index.html,Hurricane Francine will continue to strengthen on its collision course with Louisiana,CNN,2024-09-10,Francine has strengthened into a Category 1 hurricane with maximum sustained winds of 90 mph and is forecast to keep strengthening – possibly to a Category 2 storm – ahead of landfall along the Louisiana coast Wednesday.,weather
https://edition.cnn.com/2024/03/21/climate/wildfire-grass-risk-west-us/index.html,A plant that’s everywhere is fueling a growing risk of wildfire disaster,CNN,2024-03-21,"A ubiquitous, resilient and seemingly harmless plant is fueling an increase in large, fast-moving and destructive wildfires in the United States.",weather
https://edition.cnn.com/2024/09/13/weather/sahara-desert-green-climate/index.html,An unusual shift in the weather has turned the Sahara green,CNN,2024-09-13,"There isn’t much green in the Sahara Desert, but after an unusual influx of rain, the color can be seen from space creeping into parts of one of the driest places in the world.",weather
https://edition.cnn.com/weather/live-news/hurricane-francine-louisiana-landfall-wednesday/index.html,"September 11, 2024 - Francine makes landfall in Louisiana",CNN,2024-09-12,Our coverage of Tropical Storm Francine has moved here.,weather
https://edition.cnn.com/2024/05/26/us/extreme-heat-risk-tracker-dg/index.html,Extreme heat: Tracking temperatures and risks across the US this summer,CNN,2024-05-26,"High temperatures affect public health across wide swaths of the United States each summer, causing spikes in emergency room visits and hundreds of heat-related deaths. As temperatures rise, CNN is tracking extreme heat conditions and the potential risk for Americans each day.",weather
https://edition.cnn.com/2024/09/11/weather/video/hurricane-francine-forecast-chinchair-cnntm-ldn-digvid,Hurricane Francine strengthens ahead of expected landfall,CNN,2024-09-11,Hurricane Francine strengthens ahead of expected landfall,weather
https://edition.cnn.com/2024/08/20/weather/hurricane-season-forecast-atlantic-climate/index.html,New forecast reveals when and where hurricane season could get active after Ernesto,CNN,2024-08-20,"Tropical activity in an unusually active hurricane season will take a breather after Ernesto, but forecasters don’t believe it will last long.",weather
https://edition.cnn.com/2024/09/09/weather/tropical-storm-francine-hurricane-forecast-climate/index.html,"Tropical Storm Francine forces evacuations along Gulf Coast, Louisiana under hurricane warning",CNN,2024-09-09,"The first evacuations have been ordered along the Gulf Coast as Tropical Storm Francine gains strength ahead of an expected hurricane strike by midweek, and a hurricane warning has been posted for Louisiana in anticipation of Francine’s arrival.",weather
https://edition.cnn.com/2024/09/13/climate/uk-coal-mine-court-ruling/index.html,UK court rules government plan to build first new coal mine in decades unlawful on climate grounds,CNN,2024-09-13,"Britain’s approval of its first new deep coal mine in decades was unlawful, London’s High Court ruled on Friday following a legal challenge brought by environmental campaigners.",weather
https://edition.cnn.com/2024/08/24/weather/video/tropical-storm-hone-hurricane-hunters-dropsonde-cnntmwk-digvid,CNN meteorologist explains tool used to track real-time data for hurricanes,CNN,2024-08-24,CNN meteorologist explains tool used to track real-time data for hurricanes,weather
https://edition.cnn.com/2024/08/12/weather/storm-tropical-depression-hurricane-puerto-rico-climate/index.html,Tropical Storm Ernesto is headed for Puerto Rico. Here’s where it could go next,CNN,2024-08-12,This story is outdated. Check out Tuesday’s forecast for Tropical Storm Ernesto here.,weather
https://edition.cnn.com/2024/09/09/weather/typhoon-yagi-vietnam-floods-deaths-intl/index.html,"Vietnam death toll rises to 59 in Typhoon Yagi aftermath, as bridge collapses and floods sweep bus away",CNN,2024-09-09,"A bridge collapsed and a bus was swept away by flooding Monday as more rain fell following a typhoon in Vietnam, causing at least 59 deaths, and disrupting businesses and factories in the export-focused northern industrial hubs, state media reported.",weather
https://edition.cnn.com/2024/08/14/weather/ernesto-hurricane-forecast-puerto-rico/index.html,Hurricane Ernesto knocked out power to half of Puerto Rico and is strengthening as it heads toward Bermuda,CNN,2024-08-14,This story is out of date. Check out the new forecast for Hurricane Ernesto here.,weather
https://edition.cnn.com/2024/09/10/weather/video/tropical-storm-francine-hurricane-forecast-louisiana-digvid,See the forecast for Tropical Storm Francine,CNN,2024-09-10,See the forecast for Tropical Storm Francine,weather
https://edition.cnn.com/2024/08/19/weather/video/storm-ernesto-connecticut-flooding-rescue-cnc-digvid,Dramatic video shows emergency water rescue as severe flooding slams the Northeast,CNN,2024-08-19,Dramatic video shows emergency water rescue as severe flooding slams the Northeast,weather
https://edition.cnn.com/2024/04/05/weather/2024-atlantic-hurricane-season-fast-facts/index.html,2024 Atlantic Hurricane Season Fast Facts,CNN,2024-04-05,Here is a look at the 2024 Atlantic hurricane season.,weather
https://edition.cnn.com/2024/09/12/weather/video/tropical-storm-francine-flood-threat-southeastern-us-digvid,See the impact of Tropical Storm Francine,CNN,2024-09-12,See the impact of Tropical Storm Francine,weather
https://edition.cnn.com/2024/04/29/weather/la-nina-summer-forecast-us-el-nino-climate/index.html,An El Niño-less summer is coming. Here’s what that could mean for the US,CNN,2024-04-29,"It may be spring, but it’s not too soon to look ahead to summer weather, especially when El Niño – a player in last year’s especially brutal summer – is rapidly weakening and will all but vanish by the time the season kicks into gear.",weather
